clock	exploringRed	diffusingRed	exploringGreen	diffusingGreen	exploringBlue	diffusingBlue	
0	6		0		0		0		6		0		
0	6		0		0		0		6		0		
0	6		0		0		0		6		0		
0	6		0		0		0		6		0		
0	6		0		0		0		6		0		
0	6		0		0		0		6		0		
0	6		0		0		0		6		0		
0	6		0		0		0		6		0		
0	6		0		0		0		6		0		
1	6		0		0		0		6		0		
1	6		0		0		0		6		0		
1	6		0		0		0		6		0		
1	6		0		0		0		6		0		
1	6		0		0		0		6		0		
1	6		0		0		0		6		0		
1	6		0		0		0		6		0		
1	6		0		0		0		6		0		
1	6		0		0		0		5		1		
1	6		0		0		0		5		1		
2	6		0		0		0		5		1		
2	6		0		0		0		5		1		
2	6		0		0		0		5		1		
2	6		0		0		0		4		2		
2	6		0		0		0		4		2		
2	6		0		0		0		4		2		
2	6		0		0		0		4		2		
2	6		0		0		0		4		2		
2	6		0		0		0		4		2		
2	6		0		0		0		4		2		
3	6		0		0		0		4		2		
3	6		0		0		0		4		2		
3	6		0		0		0		4		2		
3	6		0		0		0		4		2		
3	6		0		0		0		4		2		
3	6		0		0		0		4		2		
3	6		0		0		0		4		2		
3	6		0		0		0		4		2		
3	6		0		0		0		4		2		
3	6		0		0		0		4		2		
4	6		0		0		0		4		2		
4	6		0		0		0		4		2		
4	6		0		0		0		4		2		
4	6		0		0		0		4		2		
4	6		0		0		0		4		2		
4	6		0		0		0		4		2		
4	6		0		0		0		4		2		
4	5		1		0		0		4		2		
4	5		1		0		0		4		2		
4	4		2		0		0		4		2		
5	4		2		0		0		4		2		
5	4		2		0		0		4		2		
5	4		2		0		0		4		2		
5	4		2		0		0		4		2		
5	4		2		0		0		4		2		
5	4		2		0		0		4		2		
5	4		2		0		0		4		2		
5	4		2		0		0		4		2		
5	4		2		0		0		4		2		
5	4		2		0		0		4		2		
6	4		2		0		0		4		2		
6	4		2		0		0		4		2		
6	4		2		0		0		4		2		
6	4		2		0		0		4		2		
6	4		2		0		0		4		2		
6	4		2		0		0		4		2		
6	4		2		0		0		4		2		
6	4		2		0		0		4		2		
6	4		2		0		0		4		2		
6	4		2		0		0		4		2		
7	4		2		0		0		4		2		
7	4		2		0		0		4		2		
7	4		2		0		0		5		1		
7	4		2		0		0		5		1		
7	4		2		0		0		4		2		
7	4		2		0		0		4		2		
7	4		2		0		0		3		3		
7	4		2		0		0		3		3		
7	5		1		0		0		3		3		
7	5		1		0		0		3		3		
8	5		1		0		0		4		2		
8	5		1		0		0		4		2		
8	5		1		0		0		4		2		
8	5		1		0		0		3		3		
8	5		1		0		0		3		3		
8	5		1		0		0		3		3		
8	5		1		0		0		3		3		
8	5		1		0		0		3		3		
8	5		1		0		0		3		3		
8	5		1		0		0		3		3		
9	5		1		0		0		3		3		
9	5		1		0		0		3		3		
9	5		1		0		0		3		3		
9	5		1		0		0		3		3		
9	5		1		0		0		3		3		
9	6		0		0		0		3		3		
9	6		0		0		0		3		3		
9	6		0		0		0		3		3		
9	5		1		0		0		3		3		
9	5		1		0		0		3		3		
10	5		1		0		0		3		3		
10	5		1		0		0		3		3		
10	5		1		0		0		3		3		
10	5		1		0		0		3		3		
10	5		1		0		0		3		3		
10	5		1		0		0		3		3		
10	5		1		0		0		3		3		
10	5		1		0		0		3		3		
10	5		1		0		0		3		3		
10	5		1		0		0		3		3		
11	5		1		0		0		3		3		
11	5		1		0		0		3		3		
11	5		1		0		0		3		3		
11	5		1		0		0		3		3		
11	5		1		0		0		3		3		
11	5		1		0		0		3		3		
11	5		1		0		0		4		2		
11	5		1		0		0		4		2		
11	5		1		0		0		4		2		
11	5		1		0		0		4		2		
12	5		1		0		0		4		2		
12	5		1		0		0		4		2		
12	5		1		0		0		4		2		
12	5		1		0		0		4		2		
12	5		1		0		0		4		2		
12	5		1		0		0		4		2		
12	5		1		0		0		4		2		
12	5		1		0		0		4		2		
12	5		1		0		0		4		2		
12	6		0		0		0		4		2		
13	6		0		0		0		4		2		
13	6		0		0		0		4		2		
13	6		0		0		0		4		2		
13	6		0		0		0		4		2		
13	6		0		0		0		4		2		
13	6		0		0		0		4		2		
13	6		0		0		0		4		2		
13	6		0		0		0		4		2		
13	6		0		0		0		4		2		
13	6		0		0		0		4		2		
14	6		0		0		0		4		2		
14	6		0		0		0		4		2		
14	6		0		0		0		4		2		
14	6		0		0		0		4		2		
14	6		0		0		0		4		2		
14	6		0		0		0		4		2		
14	6		0		0		0		4		2		
14	6		0		0		0		4		2		
14	6		0		0		0		4		2		
14	6		0		0		0		4		2		
15	6		0		0		0		4		2		
15	6		0		0		0		4		2		
15	6		0		0		0		4		2		
15	6		0		0		0		4		2		
15	5		1		0		0		4		2		
15	4		2		0		0		4		2		
15	4		2		0		0		4		2		
15	4		2		0		0		3		3		
15	4		2		0		0		3		3		
15	4		2		0		0		3		3		
16	4		2		0		0		3		3		
16	4		2		0		0		3		3		
16	4		2		0		0		3		3		
16	4		2		0		0		3		3		
16	4		2		0		0		3		3		
16	4		2		0		0		3		3		
16	4		2		0		0		3		3		
16	4		2		0		0		3		3		
16	4		2		0		0		3		3		
16	4		2		0		0		3		3		
17	4		2		0		0		3		3		
17	4		2		0		0		3		3		
17	4		2		0		0		3		3		
17	4		2		0		0		3		3		
17	4		2		0		0		3		3		
17	4		2		0		0		3		3		
17	4		2		0		0		3		3		
17	4		2		0		0		3		3		
17	4		2		0		0		3		3		
17	4		2		0		0		3		3		
18	4		2		0		0		3		3		
18	4		2		0		0		3		3		
18	4		2		0		0		3		3		
18	4		2		0		0		3		3		
